卷號,上,右,左,下,
100003324841_#2.jpg _P3,1450.00310344495,2145.00582749791,2147.00582206942,1450.00034482755,
100003334836_#2.jpg _P3,1451.0013783591,2146.0058247824,2147.00372612625,1450.00034482755,
100003344831_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00372786256,1449.00138026159,
100003354826_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00372786256,1449.00138026159,
100003364821_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00372786256,1449.00138026159,
100004014856_#2.jpg _P3,1449.00138026159,2145.00582749791,2145.00582749791,1449.00138026159,
100004024851_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00209692349,1448.00034530383,
100004034846_#2.jpg _P3,1451.00310130613,2145.00839159198,2146.0058247824,1450.00137930969,
100004044841_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00209692349,1448.00138121481,
100004054836_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.0058247824,1450.00137930969,
100004064831_#2.jpg _P3,1449.00138026159,2146.0058247824,2146.00372786256,1448.00138121481,
100004074826_#2.jpg _P3,1450.00310344495,2145.00582749791,2147.00582206942,1450.00034482755,
100004084821_#2.jpg _P3,1450.00310344495,2145.00582749791,2147.00372612625,1449.00034506552,
100004094816_#2.jpg _P3,1450.00310344495,2145.00582749791,2147.00209594681,1448.00034530383,
100004104854_#2.jpg _P3,1450.00310344495,2145.00372960049,2146.00372786256,1450.00137930969,
100004114849_#2.jpg _P3,1450.00034482755,2145.00372960049,2146.00209692349,1449,
100004124844_#2.jpg _P3,1450.00137930969,2146.0058247824,2145.00582749791,1450.00310344495,
100004134839_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100004144834_#2.jpg _P3,1451.0013783591,2146.00838768165,2146.00372786256,1449.00138026159,
100004154829_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00372786256,1449.00034506552,
100004164824_#2.jpg _P3,1450.00137930969,2146.0058247824,2146.00372786256,1449.00138026159,
100004174819_#2.jpg _P3,1451.0013783591,2145.00582749791,2146.00209692349,1449.00034506552,
100004184814_#2.jpg _P3,1450.00137930969,2146.00838768165,2146.0058247824,1449.00138026159,
100004194809_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
100004204847_#2.jpg _P3,1450.00310344495,2145.00582749791,2146.0058247824,1450.00137930969,
100004214842_#2.jpg _P3,1450.00310344495,2144.00583021595,2146.00372786256,1449.00034506552,
100004224837_#2.jpg _P3,1450.00034482755,2145.00372960049,2146.00209692349,1449,
100004234832_#2.jpg _P3,1451.0013783591,2145.00372960049,2146.00093196625,1449.00034506552,
100004244827_#2.jpg _P3,1449.00138026159,2146.00372786256,2145.00582749791,1450.00310344495,
100004254822_#2.jpg _P3,1450.00137930969,2145.00582749791,2145.00582749791,1450.00137930969,
100004264817_#2.jpg _P3,1451.0013783591,2145.00839159198,2145.00372960049,1449.00138026159,
100004274812_#2.jpg _P3,1450.00137930969,2145.00372960049,2145.00372960049,1450.00137930969,
100004284807_#2.jpg _P3,1450.00310344495,2145.00372960049,2146.00372786256,1450.00137930969,
100004294802_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
100004304840_#2.jpg _P3,1450.00310344495,2144.00373134004,2146.00209692349,1449.00034506552,
100004314835_#2.jpg _P3,1450.00137930969,2145.00582749791,2145.00372960049,1449.00138026159,
100004324830_#2.jpg _P3,1449.00034506552,2146.00372786256,2145.00209790107,1448.00138121481,
100004334825_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
100004344820_#2.jpg _P3,1451.0013783591,2146.0058247824,2146.00372786256,1450.00137930969,
100004354815_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100004364810_#2.jpg _P3,1450.00137930969,2146.00372786256,2146.00209692349,1449.00138026159,
100005014845_#2.jpg _P3,1449.00310558673,2145.00839159198,2146.0058247824,1448.00138121481,
100005024840_#2.jpg _P3,1450.00034482755,2146.0058247824,2145.00372960049,1449.00138026159,
100005034835_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00209692349,1448.00034530383,
100005044830_#2.jpg _P3,1449.00138026159,2145.00372960049,2146.00372786256,1449.00034506552,
100005054825_#2.jpg _P3,1450.00137930969,2146.00838768165,2146.0058247824,1449.00138026159,
100005064820_#2.jpg _P3,1449.00138026159,2145.00372960049,2145.00372960049,1449.00138026159,
100005074815_#2.jpg _P3,1450.00310344495,2145.00839159198,2145.00839159198,1450.00310344495,
100005084810_#2.jpg _P3,1450.00137930969,2146.0058247824,2145.00582749791,1450.00310344495,
100005094805_#2.jpg _P3,1450.00137930969,2145.00582749791,2145.00582749791,1450.00137930969,
100005104843_#2.jpg _P3,1450.00137930969,2145.00582749791,2145.00372960049,1449.00138026159,
100005114838_#2.jpg _P3,1450.00137930969,2145.00582749791,2145.00372960049,1449.00138026159,
100005124833_#2.jpg _P3,1450.00310344495,2145.00839159198,2145.00372960049,1448.00310773147,
100005134828_#2.jpg _P3,1450.00034482755,2146.0058247824,2145.00372960049,1449.00138026159,
100005144823_#2.jpg _P3,1450,2146.0058247824,2144.00209887957,1448.00138121481,
100005154818_#2.jpg _P3,1449.00138026159,2146.00372786256,2146.00372786256,1449.00138026159,
100005164813_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100005174808_#2.jpg _P3,1449.00138026159,2146.0058247824,2146.00372786256,1448.00138121481,
100005184803_#2.jpg _P3,1449.00034506552,2146.0058247824,2145.00372960049,1448.00138121481,
100005194895_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
100005204836_#2.jpg _P3,1449.00310558673,2146.0058247824,2146.0058247824,1449.00310558673,
100005214831_#2.jpg _P3,1450,2146.00372786256,2145.00093240073,1448.00034530383,
100005224826_#2.jpg _P3,1450.00137930969,2146.00838768165,2146.0058247824,1449.00138026159,
100005234821_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00372786256,1450.00034482755,
100005244816_#2.jpg _P3,1449.00310558673,2145.00582749791,2146.00372786256,1448.00138121481,
100005254811_#2.jpg _P3,1450.00310344495,2145.00582749791,2146.00372786256,1449.00138026159,
100005264806_#2.jpg _P3,1450.00137930969,2145.00372960049,2145.00209790107,1449.00138026159,
100005274801_#2.jpg _P3,1449.00034506552,2145.00372960049,2145.00372960049,1449.00034506552,
100005284893_#2.jpg _P3,1450.00137930969,2145.00372960049,2145.00209790107,1449.00138026159,
100005294888_#2.jpg _P3,1450.00310344495,2145.00582749791,2146.00372786256,1449.00138026159,
100005304829_#2.jpg _P3,1449.00310558673,2145.00372960049,2146.00372786256,1449.00138026159,
100005314824_#2.jpg _P3,1451.0003445899,2145.00372960049,2145.00023310022,1448.00034530383,
100005324819_#2.jpg _P3,1450.00310344495,2145.00839159198,2145.00582749791,1449.00310558673,
100005334814_#2.jpg _P3,1450.00137930969,2145.00582749791,2145.00372960049,1449.00138026159,
100005344809_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
100005354804_#2.jpg _P3,1450.00137930969,2145.00372960049,2146.00209692349,1449.00034506552,
100005364896_#2.jpg _P3,1450.00310344495,2146.00372786256,2146.00372786256,1450.00310344495,
100006014834_#2.jpg _P3,1451.0013783591,2145.00839159198,2145.00372960049,1449.00138026159,
100006024829_#2.jpg _P3,1450.00310344495,2145.00582749791,2146.00372786256,1449.00138026159,
100006034824_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00209692349,1448.00034530383,
100006044819_#2.jpg _P3,1451.0013783591,2145.00839159198,2146.00209692349,1448.00034530383,
100006054814_#2.jpg _P3,1449.00138026159,2145.00372960049,2146.00372786256,1449.00034506552,
100006064809_#2.jpg _P3,1450.00034482755,2146.0058247824,2145.00582749791,1450.00137930969,
100006074804_#2.jpg _P3,1450.00034482755,2145.00372960049,2146.00093196625,1448,
100006084896_#2.jpg _P3,1450.00310344495,2146.00838768165,2146.00838768165,1450.00310344495,
100006094891_#2.jpg _P3,1450.00310344495,2145.00839159198,2146.00372786256,1448.00138121481,
100006104832_#2.jpg _P3,1450,2145.00209790107,2145.00023310022,1448,
100006114827_#2.jpg _P3,1450.00310344495,2145.01142188101,2146.0058247824,1448.00138121481,
100006124822_#2.jpg _P3,1450.00310344495,2145.00582749791,2146.0058247824,1450.00137930969,
100006134817_#2.jpg _P3,1449.00034506552,2145.00372960049,2146.00372786256,1449,
100006144812_#2.jpg _P3,1450.00137930969,2145.00582749791,2146.00372786256,1449.00034506552,
100006154807_#2.jpg _P3,1450.00310344495,2145.00839159198,2147.00582206942,1449.00034506552,
100006164802_#2.jpg _P3,1450.00034482755,2145.00372960049,2145.00209790107,1449.00034506552,
100006174894_#2.jpg _P3,1449.00034506552,2146.00372786256,2145.00209790107,1448.00138121481,
100006184889_#2.jpg _P3,1450.00034482755,2146.00372786256,2146.00209692349,1449.00034506552,
100006194884_#2.jpg _P3,1449.00138026159,2145.00582749791,2146.0058247824,1449.00034506552,
100006204825_#2.jpg _P3,1450,2146.00372786256,2146.00093196625,1448,
