卷號,上,右,左,下,卷號,上寬,右高,左高,下寬,上寬-下寬,右高-左高,,列標籤,計數 - 上寬-下寬
10002296.jpg _P1,1080.000463,1499.000334,1501.000333,1078.000464,10002296.jpg _P1,1080,1499,1501,1078,2,-2,,,
10002297.jpg _P1,1079.000463,1499.000334,1501.000333,1079.000463,10002297.jpg _P1,1079,1499,1501,1079,0,-2,,,
10002298.jpg _P1,1079.000463,1500.001333,1501.000333,1078,10002298.jpg _P1,1079,1500,1501,1078,1,-1,,,
10002299.jpg _P1,1079.001854,1500.003,1502.005326,1078.007421,10002299.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002300.jpg _P1,1079.000463,1500.000333,1503,1078.001855,10002300.jpg _P1,1079,1500,1503,1078,1,-3,,,
10002301.jpg _P1,1080,1500.000333,1501,1079.000463,10002301.jpg _P1,1080,1500,1501,1079,1,-1,,,
10002302.jpg _P1,1079.001854,1500.001333,1502.000333,1078,10002302.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002303.jpg _P1,1079.000463,1500.001333,1501.001332,1079,10002303.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002304.jpg _P1,1079.001854,1500.001333,1502.000333,1078,10002304.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002305.jpg _P1,1079.004171,1499.001334,1503.001331,1079.000463,10002305.jpg _P1,1079,1499,1503,1079,0,-4,,,
10002306.jpg _P1,1079.000463,1500.000333,1501,1078,10002306.jpg _P1,1079,1500,1501,1078,1,-1,,,
10002307.jpg _P1,1079.001854,1499.001334,1502.000333,1078.000464,10002307.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002308.jpg _P1,1079,1501.000333,1501.000333,1079,10002308.jpg _P1,1079,1501,1501,1079,0,0,,,
10002309.jpg _P1,1080.000463,1500.000333,1503,1079.001854,10002309.jpg _P1,1080,1500,1503,1079,1,-3,,,
10002310.jpg _P1,1079,1500,1501,1079.000463,10002310.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002311.jpg _P1,1080.000463,1500.001333,1502.001332,1080.000463,10002311.jpg _P1,1080,1500,1502,1080,0,-2,,,
10002312.jpg _P1,1078.001855,1499.000334,1503.001331,1079.001854,10002312.jpg _P1,1078,1499,1503,1079,-1,-4,,,
10002313.jpg _P1,1080.000463,1500.001333,1502,1078.000464,10002313.jpg _P1,1080,1500,1502,1078,2,-2,,,
10002314.jpg _P1,1079.000463,1500.003,1501.002998,1079.001854,10002314.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002315.jpg _P1,1080.000463,1499.000334,1501,1079.000463,10002315.jpg _P1,1080,1499,1501,1079,1,-2,,,
10002316.jpg _P1,1079.000463,1500.000333,1502.000333,1079.000463,10002316.jpg _P1,1079,1500,1502,1079,0,-2,,,
10002317.jpg _P1,1079.004171,1499.003002,1503.002994,1079.000463,10002317.jpg _P1,1079,1499,1503,1079,0,-4,,,
10002318.jpg _P1,1078.000464,1500,1501.000333,1079,10002318.jpg _P1,1078,1500,1501,1079,-1,-1,,,
10002319.jpg _P1,1080.004167,1499.005337,1502.002996,1079,10002319.jpg _P1,1080,1499,1502,1079,1,-3,,,
10002320.jpg _P1,1079.001854,1500.001333,1502.000333,1078,10002320.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002321.jpg _P1,1079.004171,1499.001334,1502.001332,1079,10002321.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002322.jpg _P1,1079.001854,1500.005333,1502.005326,1079.007414,10002322.jpg _P1,1079,1500,1502,1079,0,-2,,,
10002323.jpg _P1,1079.001854,1501.001332,1502.001332,1079.000463,10002323.jpg _P1,1079,1501,1502,1079,0,-1,,,
10002324.jpg _P1,1078.001855,1499.005337,1502.008322,1077.011606,10002324.jpg _P1,1078,1499,1502,1077,1,-3,,,
10002325.jpg _P1,1079.000463,1499.000334,1500,1078,10002325.jpg _P1,1079,1499,1500,1078,1,-1,,,
10002326.jpg _P1,1079,1500,1502.000333,1078.001855,10002326.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002327.jpg _P1,1079.001854,1497.001336,1503.000333,1078.007421,10002327.jpg _P1,1079,1497,1503,1078,1,-6,,,
10002328.jpg _P1,1078.000464,1499.000334,1502.000333,1078.001855,10002328.jpg _P1,1078,1499,1502,1078,0,-3,,,
10002329.jpg _P1,1079.004171,1498.00534,1501.002998,1078,10002329.jpg _P1,1079,1498,1501,1078,1,-3,,,
10002330.jpg _P1,1079.001854,1500.000333,1502,1078,10002330.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002331.jpg _P1,1079.001854,1499.003002,1501.00533,1078.007421,10002331.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002332.jpg _P1,1078,1500,1502,1078.001855,10002332.jpg _P1,1078,1500,1502,1078,0,-2,,,
10002333.jpg _P1,1079.000463,1500,1502,1079.000463,10002333.jpg _P1,1079,1500,1502,1079,0,-2,,,
10002334.jpg _P1,1079.001854,1498.000334,1502,1078.001855,10002334.jpg _P1,1079,1498,1502,1078,1,-4,,,
10002335.jpg _P1,1079,1500,1501.000333,1078.000464,10002335.jpg _P1,1079,1500,1501,1078,1,-1,,,
10002336.jpg _P1,1079.000463,1500.000333,1502,1078.000464,10002336.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002337.jpg _P1,1079.001854,1499.005337,1501.002998,1078,10002337.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002338.jpg _P1,1078.001855,1499.001334,1501.001332,1078,10002338.jpg _P1,1078,1499,1501,1078,0,-2,,,
10002339.jpg _P1,1079.007414,1498.021362,1502.021305,1079.029657,10002339.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002340.jpg _P1,1079.000463,1499.000334,1502,1078.001855,10002340.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002341.jpg _P1,1079.000463,1499.000334,1502,1078.001855,10002341.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002342.jpg _P1,1078.000464,1498.000334,1501.000333,1078.001855,10002342.jpg _P1,1078,1498,1501,1078,0,-3,,,
10002343.jpg _P1,1079,1499,1502.000333,1078.004174,10002343.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002344.jpg _P1,1079.000463,1500,1502,1079.000463,10002344.jpg _P1,1079,1500,1502,1079,0,-2,,,
10002345.jpg _P1,1079.000463,1499,1502,1079.001854,10002345.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002346.jpg _P1,1078.001855,1500,1502.000333,1079,10002346.jpg _P1,1078,1500,1502,1079,-1,-2,,,
10002347.jpg _P1,1080.000463,1499.000334,1501,1079.000463,10002347.jpg _P1,1080,1499,1501,1079,1,-2,,,
10002348.jpg _P1,1079.001854,1500.001333,1502.000333,1078,10002348.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002349.jpg _P1,1079.000463,1499,1503.000333,1078.004174,10002349.jpg _P1,1079,1499,1503,1078,1,-4,,,
10002350.jpg _P1,1078,1500,1502,1078.001855,10002350.jpg _P1,1078,1500,1502,1078,0,-2,,,
10002351.jpg _P1,1079,1499.000334,1502,1078.004174,10002351.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002352.jpg _P1,1079.001854,1499.001334,1503.000333,1078.001855,10002352.jpg _P1,1079,1499,1503,1078,1,-4,,,
10002353.jpg _P1,1079.000463,1498,1502.000333,1078.004174,10002353.jpg _P1,1079,1498,1502,1078,1,-4,,,
10002354.jpg _P1,1079.000463,1499.000334,1502.000333,1079.001854,10002354.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002355.jpg _P1,1079.000463,1498,1503.000333,1078.007421,10002355.jpg _P1,1079,1498,1503,1078,1,-5,,,
10002356.jpg _P1,1079.001854,1498.001335,1502,1077.001857,10002356.jpg _P1,1079,1498,1502,1077,2,-4,,,
10002357.jpg _P1,1079.000463,1498,1503.000333,1078.007421,10002357.jpg _P1,1079,1498,1503,1078,1,-5,,,
10002358.jpg _P1,1078.000464,1499.000334,1502.000333,1078.001855,10002358.jpg _P1,1078,1499,1502,1078,0,-3,,,
10002359.jpg _P1,1079.000463,1500,1502.000333,1078.004174,10002359.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002360.jpg _P1,1078.000464,1499,1502,1078.001855,10002360.jpg _P1,1078,1499,1502,1078,0,-3,,,
10002361.jpg _P1,1079,1500,1501,1079.000463,10002361.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002362.jpg _P1,1078,1499.001334,1502.000333,1079.004171,10002362.jpg _P1,1078,1499,1502,1079,-1,-3,,,
10002363.jpg _P1,1079.001854,1500.000333,1501.000333,1079.000463,10002363.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002364.jpg _P1,1079.000463,1499,1502.000333,1078.001855,10002364.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002365.jpg _P1,1079,1499.000334,1502.000333,1079.004171,10002365.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002366.jpg _P1,1078.001855,1500.005333,1502.005326,1078.007421,10002366.jpg _P1,1078,1500,1502,1078,0,-2,,,
10002367.jpg _P1,1079.001854,1499.000334,1501.000333,1079,10002367.jpg _P1,1079,1499,1501,1079,0,-2,,,
10002368.jpg _P1,1079,1501,1502.000333,1078.000464,10002368.jpg _P1,1079,1501,1502,1078,1,-1,,,
10002369.jpg _P1,1078,1499,1501,1078.001855,10002369.jpg _P1,1078,1499,1501,1078,0,-2,,,
10002370.jpg _P1,1078,1499.000334,1502.000333,1078.004174,10002370.jpg _P1,1078,1499,1502,1078,0,-3,,,
10002371.jpg _P1,1079,1499.000334,1502.001332,1078.004174,10002371.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002372.jpg _P1,1079.000463,1499.000334,1501,1078.000464,10002372.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002373.jpg _P1,1079.001854,1500.003,1502.001332,1078,10002373.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002374.jpg _P1,1080,1500,1501.001332,1078.000464,10002374.jpg _P1,1080,1500,1501,1078,2,-1,,,
10002375.jpg _P1,1079,1499.000334,1501,1078.001855,10002375.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002376.jpg _P1,1079.000463,1499.000334,1501,1078.000464,10002376.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002377.jpg _P1,1079.000463,1499.000334,1502,1078.001855,10002377.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002378.jpg _P1,1079.001854,1499.001334,1502.000333,1078.000464,10002378.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002379.jpg _P1,1079,1500,1501,1079.000463,10002379.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002380.jpg _P1,1079.000463,1499.000334,1502,1078.001855,10002380.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002381.jpg _P1,1079.000463,1499.000334,1502,1078.001855,10002381.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002382.jpg _P1,1079.001854,1498.000334,1502,1078.001855,10002382.jpg _P1,1079,1498,1502,1078,1,-4,,,
10002383.jpg _P1,1079.001854,1500.001333,1502.001332,1079,10002383.jpg _P1,1079,1500,1502,1079,0,-2,,,
10002384.jpg _P1,1079.000463,1498.001335,1501.000333,1078.001855,10002384.jpg _P1,1079,1498,1501,1078,1,-3,,,
10002385.jpg _P1,1079.001854,1500.003,1501.001332,1078.000464,10002385.jpg _P1,1079,1500,1501,1078,1,-1,,,
10002386.jpg _P1,1078.000464,1499.000334,1502.000333,1078.001855,10002386.jpg _P1,1078,1499,1502,1078,0,-3,,,
10002387.jpg _P1,1079.000463,1499.000334,1501.000333,1079.000463,10002387.jpg _P1,1079,1499,1501,1079,0,-2,,,
10002388.jpg _P1,1079.000463,1499.000334,1502,1078.001855,10002388.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002389.jpg _P1,1079.000463,1500.000333,1501.000333,1079,10002389.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002390.jpg _P1,1078.001855,1499.000334,1502.000333,1078.000464,10002390.jpg _P1,1078,1499,1502,1078,0,-3,,,
10002391.jpg _P1,1079.001854,1499.001334,1501.000333,1078,10002391.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002392.jpg _P1,1079.001854,1499.000334,1501,1078,10002392.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002393.jpg _P1,1079.000463,1500.001333,1501.002998,1078.001855,10002393.jpg _P1,1079,1500,1501,1078,1,-1,,,
10002394.jpg _P1,1078.000464,1499.000334,1502.000333,1078.001855,10002394.jpg _P1,1078,1499,1502,1078,0,-3,,,
10002395.jpg _P1,1079.000463,1499.001334,1501.002998,1078.004174,10002395.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002396.jpg _P1,1078.000464,1499.000334,1501.000333,1078.000464,10002396.jpg _P1,1078,1499,1501,1078,0,-2,,,
10002397.jpg _P1,1079.004171,1500.003,1501.002998,1079.001854,10002397.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002398.jpg _P1,1078.000464,1500,1501,1078,10002398.jpg _P1,1078,1500,1501,1078,0,-1,,,
10002399.jpg _P1,1079.000463,1499.001334,1502.000333,1078.001855,10002399.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002400.jpg _P1,1079.000463,1499,1502.000333,1078.001855,10002400.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002401.jpg _P1,1079,1499,1502.000333,1078.004174,10002401.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002402.jpg _P1,1079.001854,1499.001334,1502.000333,1078.000464,10002402.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002403.jpg _P1,1079.001854,1499.003002,1501.001332,1078,10002403.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002404.jpg _P1,1079.000463,1500,1502.000333,1078.000464,10002404.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002405.jpg _P1,1079,1499,1502.000333,1078.004174,10002405.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002406.jpg _P1,1079.000463,1500.001333,1501,1077,10002406.jpg _P1,1079,1500,1501,1077,2,-1,,,
10002407.jpg _P1,1079.000463,1499.000334,1501.001332,1078.004174,10002407.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002408.jpg _P1,1078,1499.001334,1502.001332,1078.004174,10002408.jpg _P1,1078,1499,1502,1078,0,-3,,,
10002409.jpg _P1,1079.000463,1500.001333,1501.000333,1078,10002409.jpg _P1,1079,1500,1501,1078,1,-1,,,
10002410.jpg _P1,1079.011585,1499.016344,1501.008328,1077.004178,10002410.jpg _P1,1079,1499,1501,1077,2,-2,,,
10002411.jpg _P1,1078.000464,1500.000333,1502.000333,1078.004174,10002411.jpg _P1,1078,1500,1502,1078,0,-2,,,
10002412.jpg _P1,1078,1499.000334,1502.000333,1078.004174,10002412.jpg _P1,1078,1499,1502,1078,0,-3,,,
10002413.jpg _P1,1079,1499.000334,1502.001332,1078.004174,10002413.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002414.jpg _P1,1079.001854,1499.001334,1502.000333,1078.000464,10002414.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002415.jpg _P1,1078.000464,1500,1501,1078,10002415.jpg _P1,1078,1500,1501,1078,0,-1,,,
10002416.jpg _P1,1079,1499,1501.000333,1078.001855,10002416.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002417.jpg _P1,1079.000463,1500.001333,1501.000333,1078,10002417.jpg _P1,1079,1500,1501,1078,1,-1,,,
10002418.jpg _P1,1078,1499,1501,1078.001855,10002418.jpg _P1,1078,1499,1501,1078,0,-2,,,
10002419.jpg _P1,1079.000463,1499.000334,1502,1078.001855,10002419.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002420.jpg _P1,1079.000463,1499.000334,1502,1078.001855,10002420.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002421.jpg _P1,1079,1499.000334,1502,1078.004174,10002421.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002422.jpg _P1,1079.000463,1499.001334,1501.000333,1078.000464,10002422.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002423.jpg _P1,1079.001854,1498.001335,1502.000333,1078.001855,10002423.jpg _P1,1079,1498,1502,1078,1,-4,,,
10002424.jpg _P1,1079,1499.000334,1501.000333,1077.001857,10002424.jpg _P1,1079,1499,1501,1077,2,-2,,,
10002425.jpg _P1,1079.001854,1499.005337,1502.005326,1079.011585,10002425.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002426.jpg _P1,1078.001855,1498.001335,1502,1076.001859,10002426.jpg _P1,1078,1498,1502,1076,2,-4,,,
10002427.jpg _P1,1079.001854,1498.000334,1502,1078.001855,10002427.jpg _P1,1079,1498,1502,1078,1,-4,,,
10002428.jpg _P1,1079.000463,1499.000334,1502,1078.001855,10002428.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002429.jpg _P1,1079.000463,1499,1501.000333,1078.000464,10002429.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002430.jpg _P1,1078.001855,1499.000334,1502.000333,1078.000464,10002430.jpg _P1,1078,1499,1502,1078,0,-3,,,
10002431.jpg _P1,1079.000463,1499.001334,1501.002998,1078.004174,10002431.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002432.jpg _P1,1079.000463,1499,1501.000333,1078.000464,10002432.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002433.jpg _P1,1079.004171,1498.001335,1502.000333,1078.000464,10002433.jpg _P1,1079,1498,1502,1078,1,-4,,,
10002434.jpg _P1,1079,1499,1502.000333,1078.004174,10002434.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002435.jpg _P1,1079,1499,1501.000333,1078.001855,10002435.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002436.jpg _P1,1080.000463,1499.000334,1501,1079.000463,10002436.jpg _P1,1080,1499,1501,1079,1,-2,,,
10002437.jpg _P1,1079.001854,1499.001334,1502.000333,1078.000464,10002437.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002438.jpg _P1,1079.001854,1499.000334,1501.000333,1079,10002438.jpg _P1,1079,1499,1501,1079,0,-2,,,
10002439.jpg _P1,1079,1497.001336,1502.001332,1079.011585,10002439.jpg _P1,1079,1497,1502,1079,0,-5,,,
10002440.jpg _P1,1079.001854,1498.001335,1502.001332,1079.001854,10002440.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002441.jpg _P1,1079.000463,1499.000334,1501.001332,1078.004174,10002441.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002442.jpg _P1,1078.000464,1498.000334,1502,1079.004171,10002442.jpg _P1,1078,1498,1502,1079,-1,-4,,,
10002443.jpg _P1,1079,1498.000334,1502.000333,1079.007414,10002443.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002444.jpg _P1,1079.001854,1499.001334,1501.000333,1078,10002444.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002445.jpg _P1,1079.001854,1499,1502,1079.000463,10002445.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002446.jpg _P1,1079.004171,1499.001334,1500.001333,1079.001854,10002446.jpg _P1,1079,1499,1500,1079,0,-1,,,
10002447.jpg _P1,1079.000463,1499.001334,1502.001332,1079.007414,10002447.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002448.jpg _P1,1080.000463,1499.000334,1501,1079.000463,10002448.jpg _P1,1080,1499,1501,1079,1,-2,,,
10002449.jpg _P1,1079.000463,1499,1502,1079.001854,10002449.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002450.jpg _P1,1080.000463,1498,1502.000333,1079.004171,10002450.jpg _P1,1080,1498,1502,1079,1,-4,,,
10002451.jpg _P1,1079.000463,1499,1502,1079.001854,10002451.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002452.jpg _P1,1079.000463,1499,1501,1079.000463,10002452.jpg _P1,1079,1499,1501,1079,0,-2,,,
10002453.jpg _P1,1080.000463,1500,1501.000333,1079,10002453.jpg _P1,1080,1500,1501,1079,1,-1,,,
10002454.jpg _P1,1079.001854,1499.001334,1501.000333,1078,10002454.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002455.jpg _P1,1079,1498.000334,1502.000333,1079.007414,10002455.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002456.jpg _P1,1079.000463,1498,1502,1079.004171,10002456.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002457.jpg _P1,1079.001854,1498.000334,1502.000333,1079.001854,10002457.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002458.jpg _P1,1079.000463,1500.000333,1501.000333,1079,10002458.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002459.jpg _P1,1079.001854,1501.001332,1501.001332,1079.001854,10002459.jpg _P1,1079,1501,1501,1079,0,0,,,
10002460.jpg _P1,1079.004171,1499.003002,1501.002998,1079.000463,10002460.jpg _P1,1079,1499,1501,1079,0,-2,,,
10002461.jpg _P1,1079.004171,1499.003002,1501.001332,1078.000464,10002461.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002462.jpg _P1,1080.004167,1498.003004,1502.001332,1079.000463,10002462.jpg _P1,1080,1498,1502,1079,1,-4,,,
10002463.jpg _P1,1079,1499,1502.000333,1078.004174,10002463.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002464.jpg _P1,1079.001854,1499.000334,1501.000333,1079,10002464.jpg _P1,1079,1499,1501,1079,0,-2,,,
10002465.jpg _P1,1079.007414,1499.008339,1503.005323,1078,10002465.jpg _P1,1079,1499,1503,1078,1,-4,,,
10002466.jpg _P1,1080,1500.000333,1501.000333,1078.000464,10002466.jpg _P1,1080,1500,1501,1078,2,-1,,,
10002467.jpg _P1,1079.000463,1500.000333,1502,1078.000464,10002467.jpg _P1,1079,1500,1502,1078,1,-2,,,
10002468.jpg _P1,1078.000464,1499.000334,1500.001333,1079,10002468.jpg _P1,1078,1499,1500,1079,-1,-1,,,
10002469.jpg _P1,1079.000463,1498,1502.001332,1077.004178,10002469.jpg _P1,1079,1498,1502,1077,2,-4,,,
10002470.jpg _P1,1079.000463,1499.000334,1502.000333,1079.001854,10002470.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002471.jpg _P1,1078.000464,1497.000334,1502.000333,1078.007421,10002471.jpg _P1,1078,1497,1502,1078,0,-5,,,
10002472.jpg _P1,1079.001854,1498.001335,1502.000333,1078.001855,10002472.jpg _P1,1079,1498,1502,1078,1,-4,,,
10002473.jpg _P1,1078.000464,1498,1501.000333,1077.001857,10002473.jpg _P1,1078,1498,1501,1077,1,-3,,,
10002474.jpg _P1,1079.000463,1498,1501,1079.001854,10002474.jpg _P1,1079,1498,1501,1079,0,-3,,,
10002475.jpg _P1,1079.001854,1499.003002,1502.001332,1078.000464,10002475.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002476.jpg _P1,1079.000463,1498,1502,1079.004171,10002476.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002477.jpg _P1,1078.000464,1498,1502.000333,1079.004171,10002477.jpg _P1,1078,1498,1502,1079,-1,-4,,,
10002478.jpg _P1,1079.001854,1499.001334,1502.001332,1079.000463,10002478.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002479.jpg _P1,1079.001854,1499.000334,1502,1078.000464,10002479.jpg _P1,1079,1499,1502,1078,1,-3,,,
10002480.jpg _P1,1079.001854,1499.000334,1501.000333,1079,10002480.jpg _P1,1079,1499,1501,1079,0,-2,,,
10002481.jpg _P1,1079.000463,1498,1502,1079.004171,10002481.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002482.jpg _P1,1079.001854,1499.000334,1502.000333,1079.000463,10002482.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002483.jpg _P1,1079.004171,1498.001335,1503.001331,1079.001854,10002483.jpg _P1,1079,1498,1503,1079,0,-5,,,
10002484.jpg _P1,1080.001852,1498.001335,1501,1078.000464,10002484.jpg _P1,1080,1498,1501,1078,2,-3,,,
10002485.jpg _P1,1079.000463,1498,1502.000333,1078.004174,10002485.jpg _P1,1079,1498,1502,1078,1,-4,,,
10002486.jpg _P1,1080.000463,1499.000334,1502,1079.001854,10002486.jpg _P1,1080,1499,1502,1079,1,-3,,,
10002487.jpg _P1,1079.000463,1498,1502,1079.004171,10002487.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002488.jpg _P1,1080.000463,1498.000334,1502.000333,1078.004174,10002488.jpg _P1,1080,1498,1502,1078,2,-4,,,
10002489.jpg _P1,1079,1499,1501.000333,1078.001855,10002489.jpg _P1,1079,1499,1501,1078,1,-2,,,
10002490.jpg _P1,1079.000463,1498,1501,1079.001854,10002490.jpg _P1,1079,1498,1501,1079,0,-3,,,
10002491.jpg _P1,1079,1498.000334,1502.000333,1079.007414,10002491.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002492.jpg _P1,1079.001854,1498.000334,1502.000333,1079.001854,10002492.jpg _P1,1079,1498,1502,1079,0,-4,,,
10002493.jpg _P1,1079.000463,1498.000334,1501.000333,1079.001854,10002493.jpg _P1,1079,1498,1501,1079,0,-3,,,
10002494.jpg _P1,1079.007414,1498.00534,1501.00533,1079.000463,10002494.jpg _P1,1079,1498,1501,1079,0,-3,,,
10002495.jpg _P1,1079.001854,1498.000334,1502,1078.001855,10002495.jpg _P1,1079,1498,1502,1078,1,-4,,,
10002496.jpg _P1,1080.004167,1498.003004,1502.000333,1078.000464,10002496.jpg _P1,1080,1498,1502,1078,2,-4,,,
10002497.jpg _P1,1079,1497.000334,1502.001332,1078.011595,10002497.jpg _P1,1079,1497,1502,1078,1,-5,,,
10002498.jpg _P1,1080.000463,1499,1501.000333,1079.000463,10002498.jpg _P1,1080,1499,1501,1079,1,-2,,,
10002499.jpg _P1,1080.000463,1499,1502.000333,1079.001854,10002499.jpg _P1,1080,1499,1502,1079,1,-3,,,
10002500.jpg _P1,1079.000463,1498.000334,1501,1078.001855,10002500.jpg _P1,1079,1498,1501,1078,1,-3,,,
10002501.jpg _P1,1080.000463,1499.000334,1501.000333,1078.000464,10002501.jpg _P1,1080,1499,1501,1078,2,-2,,,
10002502.jpg _P1,1080.001852,1497.001336,1502,1078.004174,10002502.jpg _P1,1080,1497,1502,1078,2,-5,,,
10002503.jpg _P1,1079.000463,1499,1502,1079.001854,10002503.jpg _P1,1079,1499,1502,1079,0,-3,,,
10002504.jpg _P1,1080.001852,1498.000334,1501.000333,1080.000463,10002504.jpg _P1,1080,1498,1501,1080,0,-3,,,
10002505.jpg _P1,1079,1500.000333,1501.000333,1079.000463,10002505.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002506.jpg _P1,1079.000463,1500.000333,1501.000333,1079,10002506.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002507.jpg _P1,1079.000463,1500,1501,1079,10002507.jpg _P1,1079,1500,1501,1079,0,-1,,,
10002508.jpg _P1,1079,1500,1502,1079.001854,10002508.jpg _P1,1079,1500,1502,1079,0,-2,,,
10002509.jpg _P1,1079.000463,1499,1501,1079.000463,10002509.jpg _P1,1079,1499,1501,1079,0,-2,,,
10002510.jpg _P1,1080.000463,1499.000334,1502.000333,1078.001855,10002510.jpg _P1,1080,1499,1502,1078,2,-3,,,
10002511.jpg _P1,1079.000463,1498,1501.000333,1078.001855,10002511.jpg _P1,1079,1498,1501,1078,1,-3,,,
10002512.jpg _P1,1079.001854,1498.000334,1501.000333,1079.000463,10002512.jpg _P1,1079,1498,1501,1079,0,-3,,,
