卷號,上,右,左,下,
0079_#1.jpg _P2,1413.00141542746,2165.00369514696,2165.00369514696,1413.00141542746,
0080_#1.jpg _P2,1413.00318470979,2165.0083140718,2165.0083140718,1413.00318470979,
0081_#1.jpg _P2,1412.00318696524,2165.0083140718,2166.01131114313,1413.00141542746,
0082_#1.jpg _P2,1412.00141642988,2166.00577099878,2166.00831023337,1413.00141542746,
0083_#1.jpg _P2,1412.00318696524,2164.00207948144,2167.00576833565,1414,
0084_#1.jpg _P2,1412.00141642988,2165.00369514696,2166.00577099878,1413.000353857,
0085_#1.jpg _P2,1412.00885266347,2165.01478055001,2166.01869798024,1413.00566170133,
0086_#1.jpg _P2,1413.00141542746,2164.00207948144,2166.00369344099,1414,
0087_#1.jpg _P2,1412.0003541076,2165.00092378733,2166.00207756133,1413,
0088_#1.jpg _P2,1412.00141642988,2165.00577366436,2166.00577099878,1412.0003541076,
0089_#1.jpg _P2,1412.00318696524,2165.00207852094,2167.00576833565,1414.00035360674,
0090_#1.jpg _P2,1412.00318696524,2165.00369514696,2167.00576833565,1413.000353857,
0091_#1.jpg _P2,1412.00141642988,2165.00207852094,2167.00369173659,1413,
0092_#1.jpg _P2,1413.00884639835,2164.011321597,2167.01130592344,1413.00141542746,
0093_#1.jpg _P2,1413.00141542746,2165.00577366436,2166.00577099878,1413.000353857,
0094_#1.jpg _P2,1413.00141542746,2165.00577366436,2166.00577099878,1413.000353857,
0095_#1.jpg _P2,1412.00141642988,2165.00369514696,2165.0083140718,1414.00141442645,
0096_#1.jpg _P2,1413.01733888866,2165.03325609562,2167.02791860188,1412.00885266347,
0097_#1.jpg _P2,1413.00141542746,2165.00577366436,2166.00577099878,1413.000353857,
0098_#1.jpg _P2,1413.00141542746,2165.00369514696,2166.00369344099,1413.000353857,
0099_#1.jpg _P2,1412.00318696524,2165.00369514696,2167.00576833565,1413.000353857,
0100_#1.jpg _P2,1413.00141542746,2165.00577366436,2166.00577099878,1413.000353857,
