卷號,左上X,左上Y,右上X,右上Y,左下X,左下Y,右下X,右下Y,
0344_#2.jpg _P4,1781,85,3210,86,1778,2251,3208,2251,
0345_#2.jpg _P4,1782,84,3212,83,1780,2249,3209,2249,
0346_#2.jpg _P4,1783,84,3214,86,1779,2249,3208,2250,
0347_#2.jpg _P4,1783,84,3214,86,1780,2251,3207,2251,
0348_#2.jpg _P4,1783,85,3214,87,1780,2251,3209,2253,
0349_#2.jpg _P4,1783,86,3213,87,1779,2252,3206,2253,
0350_#2.jpg _P4,1784,85,3213,86,1780,2251,3207,2252,
0351_#2.jpg _P4,1783,86,3214,87,1779,2252,3206,2253,
0352_#2.jpg _P4,1782,84,3213,85,1780,2251,3209,2250,
0353_#2.jpg _P4,1782,85,3212,84,1780,2251,3210,2250,
0354_#2.jpg _P4,1783,85,3214,86,1780,2252,3209,2252,
0355_#2.jpg _P4,1780,85,3211,86,1777,2251,3206,2251,
0356_#2.jpg _P4,1782,84,3213,84,1780,2250,3209,2250,
0357_#2.jpg _P4,1784,85,3214,87,1781,2252,3209,2253,
0358_#2.jpg _P4,1783,85,3213,85,1780,2251,3210,2250,
0359_#2.jpg _P4,1782,86,3213,87,1778,2252,3207,2253,
0360_#2.jpg _P4,1784,81,3215,81,1782,2248,3211,2247,
0361_#2.jpg _P4,1783,85,3213,86,1780,2251,3209,2252,
0362_#2.jpg _P4,1784,86,3215,88,1780,2252,3209,2253,
0363_#2.jpg _P4,1782,85,3213,85,1780,2251,3210,2251,
0364_#2.jpg _P4,1783,84,3213,85,1781,2251,3208,2251,
0365_#2.jpg _P4,1782,85,3214,86,1780,2251,3208,2251,
0366_#2.jpg _P4,1784,86,3218,88,1780,2251,3207,2252,
0367_#2.jpg _P4,1787,77,3218,83,1777,2242,3206,2248,
0368_#2.jpg _P4,1784,87,3215,88,1781,2252,3210,2253,
0369_#2.jpg _P4,1782,87,3213,89,1778,2254,3207,2255,
0370_#2.jpg _P4,1781,86,3212,86,1778,2251,3207,2252,
0371_#2.jpg _P4,1783,86,3213,87,1780,2251,3208,2252,
0372_#2.jpg _P4,1782,84,3213,84,1781,2251,3210,2249,
0373_#2.jpg _P4,1782,87,3211,87,1779,2253,3207,2253,
0374_#2.jpg _P4,1782,86,3213,87,1779,2251,3208,2252,
0375_#2.jpg _P4,1782,84,3212,84,1781,2250,3210,2249,
0376_#2.jpg _P4,1782,85,3213,86,1779,2251,3207,2252,
0377_#2.jpg _P4,1784,84,3215,85,1781,2251,3208,2251,
0378_#2.jpg _P4,1782,85,3213,86,1779,2251,3209,2251,
0379_#2.jpg _P4,1782,79,3212,79,1781,2245,3210,2244,
0380_#2.jpg _P4,1782,86,3213,88,1778,2252,3207,2253,
0381_#2.jpg _P4,1783,85,3213,85,1780,2251,3210,2251,
0382_#2.jpg _P4,1783,86,3213,88,1779,2252,3209,2253,
0383_#2.jpg _P4,1781,85,3212,85,1780,2249,3209,2249,
0384_#2.jpg _P4,1782,85,3213,85,1782,2249,3209,2250,
